g,still,split
2.81,45.475443148395314,45.521954859278495
2.82,51.93232719180657,54.674327212859474
2.83,55.29692775046403,56.33896826679216
2.84,51.38206513527636,56.42124630130494
2.85,55.99187840387919,57.60847411722945
2.86,55.49922903970894,57.28776196889734
2.87,57.11913619840833,57.56196034362284
2.88,57.45072378760635,57.594503528271346
2.89,53.295133395537874,57.75337350774098
2.9,57.59378564699203,57.65556468111498
2.91,57.0220621239249,57.1431010007329
2.92,56.05331488836438,58.9292249786934
2.93,54.79077735046198,57.63357476621863
2.94,57.23117252597334,59.326093510435705
2.95,18.463942761240347,59.91326638439068
2.96,51.326746327062644,60.64790471291538
2.97,60.72777349981185,61.65066249957454
2.98,61.54984968065585,62.774438210031846
2.99,62.038893217833156,63.958552125919255
3.0,62.451066704240354,65.12235881565644
3.0100000000000002,55.25324013278215,55.670146686855915
3.02,65.7587656016393,66.79491475360112
3.0300000000000002,66.30105768117257,67.32316142189357
3.04,66.19823812955487,67.47594309973994
3.0500000000000003,65.60049155685164,67.49408334381202
3.06,65.98981311309848,67.38610624144192
3.0700000000000003,65.75530335210125,67.22525058013322
3.08,65.75773709498638,67.05023045207041
3.09,65.95231457231799,67.1511851474377
3.1,66.05211311532064,67.4748615428421
3.11,67.08985942311936,68.10735986465012
3.12,67.8053474041386,69.19014589352236
3.13,68.65558823674475,70.27507421780152
3.14,70.00232206514879,71.52300858932522
3.15,25.36100168664016,72.61304453059071
3.16,72.65833697276753,73.50934220154971
3.17,73.07686728601136,74.15849712817109
3.18,73.21931379850622,74.57223965978537
3.19,73.2127291228179,74.7283708714663
3.2,73.64273430331043,74.59237262586849
3.21,73.23404160822459,74.19983549664065
3.22,72.67038209998894,73.63025255799127
3.23,32.89948923132029,73.2323810942524
3.24,71.95262947075088,73.08740896476714
3.25,72.56678870773491,0.7097708287284504
3.2600000000000002,72.89692211347847,0.9602014005925338
3.27,73.71660958066954,0.8327175342929498
3.2800000000000002,74.63901856774324,75.62070701681212
3.29,75.60941555926374,76.66619997503955
3.3000000000000003,76.63682801817686,1.4554197622757736
3.31,77.78436827730197,1.20085778274807
3.3200000000000003,78.18266783154115,1.101951592924273
3.33,78.58966981976843,79.602951740696
3.34,39.9755574230049,79.57711794163609
3.35,78.30082961459941,79.27937270713011
3.36,77.91458943396742,78.812925367666
3.37,77.38128972821201,78.28768538498878
3.38,76.91607775339608,1.4751256534494173
3.39,76.56998601227517,0.9543576307916906
3.4,30.69146698334827,1.386777376787605
3.41,76.69321483324046,1.2264943775354045
3.42,34.955656246574094,1.2921059612053545
3.43,77.81904603941781,1.688533377581375
3.44,78.57693515638017,1.52089334956826
3.45,33.50969415779505,0.9335992848410272
3.46,79.87159408349073,1.757550915417707
3.47,38.09552049135141,1.5024014819815938
3.48,80.54789131982966,1.7953667780946074
3.49,80.59963104348485,2.1178543915010897
3.5,35.21402263656113,1.9674712891535286
3.5100000000000002,79.94351825530033,1.5712379225820157
3.52,37.47474098965344,1.8724482252152768
3.5300000000000002,79.28495264915327,1.988885519219967
3.54,78.60725066599427,2.0101180910310976
3.5500000000000003,78.38716816890991,1.8734545944398113
3.56,78.71835331629137,1.7993883040634433
3.5700000000000003,78.62690339094097,2.4403667285788897
3.58,78.68629125146252,2.5998690546376673
3.59,78.87333456242911,2.8189770789528494
3.6,79.18971910846705,2.9891857916746076
3.61,79.9953788381587,2.517406535920381
3.62,38.179472979605436,1.6328593105558442
3.63,80.35165892599778,2.6120974777294594
3.64,80.36584400457693,2.6616842370077967
3.65,80.20015298252592,1.9063986986015773
3.66,80.24135895065626,2.8322346723620098
3.67,38.185751604735,3.042836105421607
3.68,79.96143221675433,2.401235672912752
3.69,79.71716344350426,3.028893232657172
3.7,79.55729244906233,2.365944343095552
3.71,36.69458138642171,2.6194826086186858
3.72,37.05520534340437,3.6606293481624217
3.73,78.75181280863902,3.83878730523131
3.74,78.52491993270775,4.462218701723827
3.75,78.24847847828042,4.272621101277997
3.7600000000000002,78.01753005694607,5.345425881637806
3.77,35.583041413987196,5.758455629582222
3.7800000000000002,77.85380697653397,5.950580243395798
3.79,77.97431250304363,5.8945178822197395
3.8000000000000003,78.21981005254283,4.509711714102886
3.81,78.55220654669331,3.992834749518823
3.8200000000000003,36.462241998637175,3.6582203088331275
3.83,79.20343204769652,4.4838302352604265
3.84,79.43689687938128,4.568475920180895
3.85,36.29723530057039,4.7375294674676205
3.86,79.24922218219372,5.103467996445948
3.87,78.81503360003232,4.4807904990000305
3.88,78.12908311610194,5.742897691019817
3.89,77.21452910151045,7.531270650966157
3.9,32.9330523036338,8.086276394300738
3.91,75.48105373766889,9.243216291089622
3.92,74.92269672586097,9.15438025556737
3.93,74.72328837283351,9.108479583316873
3.94,74.88915143920785,8.12045214479818
3.95,75.40275601475336,8.785083168258698
3.96,76.28240825521223,7.200569281336266
3.97,77.28319385055123,5.5894580123172695
3.98,34.432925299756846,5.68697317390034
3.99,35.40696849168878,6.5942071789014856
4.0,79.44038009989706,6.235805187038587
4.01,79.30617444687691,4.707046680912157
4.0200000000000005,34.6803740326781,6.385245858829373
4.03,33.67338416739297,8.6194865125737
4.04,32.34457987618526,9.526859475048274
4.05,74.47136240740252,12.776668837842623
4.0600000000000005,28.878030092037065,13.535742590310493
4.07,27.96049596631514,13.36216689460857
4.08,27.535120933799316,13.822147849773692
4.09,71.68347179014137,13.816575934928299
4.1,72.51767227736713,13.022855747451922
4.11,29.562948218477874,12.329487256465166
4.12,31.297846589826335,12.767807872181619
4.13,33.056328872998364,10.92265466465627
4.14,78.43593717443356,8.651823961991688
4.15,34.85896082523771,8.481702957986485
4.16,35.00824992881022,8.365377662261936
4.17,34.31726807046339,9.80289084700366
4.18,32.95266241943756,11.235799346367374
4.19,75.02150696690686,14.548293759135436
4.2,28.371560212847687,15.031740293321283
4.21,26.38501355539413,17.465338748725408
4.22,24.838297142592847,19.080828493136988
4.23,68.37674311900163,19.98693250602173
4.24,23.886988162327008,19.439996382482548
4.25,25.003586615580314,18.68473356150337
4.26,26.84921844368704,17.824851428252273
4.2700000000000005,28.68186794527,15.786802186351906
4.28,75.69965821659511,13.737954022871984
4.29,33.12042165144668,12.203867410126668
4.3,34.387221400738476,12.629828616632269
4.3100000000000005,34.30263472851781,11.438921605099269
4.32,33.916197721140605,12.269650250919312
4.33,31.952234624974135,14.353370966142906
4.34,29.525210888508308,17.075290583268913
4.3500000000000005,26.44131344445142,19.305370025055264
4.36,24.243723860769062,21.894934981404404
4.37,22.239698468901366,24.17369258691066
4.38,21.027649097161184,25.323435777241126
4.39,21.105089890707532,24.958474878315695
4.4,22.319346521620215,23.939301918182124
4.41,68.77644562250951,22.470541362068953
4.42,27.067471534653105,19.533283428400335
4.43,29.86126713005207,17.009477774460503
4.44,32.265254322381914,15.159346912355751
4.45,33.65929045460408,15.696141763289528
4.46,34.06944654584803,13.293042843706319
4.47,33.218494339504794,14.53252979768354
4.48,31.309922253757446,16.61538881278923
4.49,28.376471504870338,19.35070225785471
4.5,25.228590811777924,22.48806773326359
4.51,22.259286686417255,25.465800772737733
4.5200000000000005,19.967961694342552,27.745322703646558
4.53,18.64010341666373,28.936097766571926
4.54,18.725081900792944,28.90050653845912
4.55,20.23788431077326,27.633136462597953
4.5600000000000005,22.57525157134996,25.502274231280335
4.57,25.475338281121974,22.367073722391044
4.58,28.630673680762897,19.382639266297915
4.59,31.4047059185649,16.844942182256283
4.6000000000000005,33.13256694003654,15.232462994881098
4.61,33.59612214205481,14.870942230333792
4.62,32.59046957235178,15.867562837591661
4.63,30.461452195065377,17.9461065172316
4.64,27.454012137858534,20.95502365252956
4.65,24.056583537698724,24.332868994484684
4.66,20.856623926679184,27.43228525027065
4.67,18.405035803393936,29.806634664022575
4.68,43.77352816096035,31.066661902931415
4.69,17.2895414288012,30.94870894464507
4.7,18.784975056807145,29.426541053933764
4.71,21.37571048818129,26.877396825931772
4.72,24.624711938738375,23.829690912946813
4.73,27.920567774758627,20.53352565496968
4.74,30.69682143689967,17.816049680920365
4.75,32.479738927788304,16.095691680492
4.76,32.9534187161312,15.686465824025564
4.7700000000000005,31.95118103579746,16.692043315913907
4.78,29.69742644827416,18.941205777333728
4.79,26.562551778239936,22.05334953423255
4.8,23.112817183152075,25.477704323125156
4.8100000000000005,19.891181787101022,28.657113075176138
4.82,17.47513667435485,31.006743389847795
4.83,16.32452512260339,32.10633295841985
4.84,16.61303338760701,31.81362032661304
4.8500000000000005,18.24075641225951,30.198696383905162
4.86,20.923234411629277,27.476207141884924
4.87,24.256739306474916,24.161694444719327
4.88,27.60353379442069,20.833374565273513
4.89,30.37954409128417,18.116628421238797
4.9,32.085472403148145,16.41387115871856
4.91,32.460617045255766,16.047980651401872
4.92,31.40527040833023,17.106131317327673
4.93,29.122119001002144,19.370412836762934
4.94,26.00647877298097,22.447065681072893
4.95,22.620372023508622,25.795316769299543
4.96,19.541497046400547,28.827353441273107
4.97,17.306356125326637,31.025637334571464
4.98,16.298499298940015,31.992908577918843
4.99,16.718196811201267,31.540927240197934
5.0,18.443026130785135,29.804655256455227
